dataset,dataset_title,equation,trial,obs_fraction,noise_fraction,candidate,candidate_family,accepted_by_noharm,chosen_safe_output,certificate_rank,radius,baseline_radius,certificate_ratio,hidden_rel_error,baseline_hidden_rel_error,hidden_error_ratio,data_residual,pde_residual,bc_residual,ic_residual,spectral_residual,noise_bound,physics_gain_over_data_only,data_only_hidden_error,physics_candidate_hidden_error,physics_necessary,physics_unnecessary,physics_rejected,unsafe_if_selected,notes
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,4,0.05,0.03,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,4,443.4630070697325,462.16325322616564,0.9595375745996774,0.042502486533042325,0.05177032444794189,0.8209816528185002,0.0031369289584941497,2956.1755971126718,0.04124042250878176,0.028680678110243316,0.0013519031987675814,0.029966923682341988,0.011418570519269033,0.05149431031456696,0.040075739795297924,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,4,0.05,0.03,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,3,365.0890946472275,462.16325322616564,0.789956994846939,0.040075739795297924,0.05177032444794189,0.7741064059743789,0.0059179308688988,2433.666045991143,0.03786823661926167,0.026960193084287657,0.0012294503920354872,0.029966923682341988,0.011418570519269033,0.05149431031456696,0.040075739795297924,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,4,0.05,0.03,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,2,343.82408594541437,462.16325322616564,0.7439450963384118,0.040268100100819985,0.05177032444794189,0.7778220540327907,0.011216924909003771,2291.8652525279704,0.03582700135639144,0.02527130936873697,0.0011860418241419865,0.029966923682341988,0.011418570519269033,0.05149431031456696,0.040075739795297924,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,5,0.05,0.03,baseline_linear,baseline,True,physics_filtered_s1.3,5,447.21536994141127,447.21536994141127,0.9999999999999977,0.03500982748601556,0.03500982748601556,0.9999999999714366,0.0,2981.219964466408,0.03141000844910588,0.02801995579905237,0.0010039725663109008,0.029353574609339635,0.004500160985838383,0.034530578509300865,0.030030417523462482,True,False,False,False,old inverse baseline: interpolation from sparse/noisy observations
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,5,0.05,0.03,data_only_lowrank,data_only,False,physics_filtered_s1.3,7,648.5202694570897,447.21536994141127,1.4501296535091124,0.034530578509300865,0.03500982748601556,0.9863110157314418,0.0,4323.252150724173,0.031790703537641074,0.029008340697111598,0.0010664328559530742,0.029353574609339635,0.004500160985838383,0.034530578509300865,0.030030417523462482,True,False,False,False,data-driven candidate without PDE residual selection
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,5,0.05,0.03,risky_sensor_overfit,risky,False,physics_filtered_s1.3,8,16475.098194708607,447.21536994141127,36.83929332944648,0.2023174041625393,0.03500982748601556,5.778874638487571,0.0,109833.64564504367,0.22399030838712647,0.17866331647701766,0.037233924161407105,0.029353574609339635,0.004500160985838383,0.034530578509300865,0.030030417523462482,True,False,False,False,fits observed points but injects high-frequency nonphysical structure
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,5,0.05,0.03,underfit_oversmooth,underfit,False,physics_filtered_s1.3,1,171.19574373045486,447.21536994141127,0.38280380156183463,0.033237490642622984,0.03500982748601556,0.9493760189178339,0.02017145019697419,1140.9592820023333,0.02604640029544931,0.019471066884991905,0.0010106387910412118,0.029353574609339635,0.004500160985838383,0.034530578509300865,0.030030417523462482,True,False,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,5,0.05,0.03,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,6,604.6099471645734,447.21536994141127,1.3519435775290565,0.03394082784003483,0.03500982748601556,0.9694657265198694,0.00029120983099729085,4030.515226150182,0.031183793222734617,0.028137251037182516,0.0010481078570797153,0.029353574609339635,0.004500160985838383,0.034530578509300865,0.030030417523462482,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,5,0.05,0.03,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,4,404.50927442610373,447.21536994141127,0.904506646269999,0.03142919710715647,0.03500982748601556,0.8977249921843495,0.002415163994997433,2696.498804789853,0.028410847679763495,0.024287705255781333,0.0010008274935622663,0.029353574609339635,0.004500160985838383,0.034530578509300865,0.030030417523462482,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,5,0.05,0.03,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,3,298.7236032727441,447.21536994141127,0.6679636330743252,0.030030417523462482,0.03500982748601556,0.8577710796946988,0.004360107444489075,1991.2492718849119,0.02703219734988221,0.021940153702234386,0.0010038080184754826,0.029353574609339635,0.004500160985838383,0.034530578509300865,0.030030417523462482,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,5,0.05,0.03,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,2,253.52883465014654,447.21536994141127,0.5669054591825863,0.029562281239307375,0.03500982748601556,0.8443995118305404,0.008003307209512494,1689.9275343129398,0.02601594608799401,0.019924643320692374,0.0010118383255402637,0.029353574609339635,0.004500160985838383,0.034530578509300865,0.030030417523462482,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,1,0.05,0.05,baseline_linear,baseline,True,physics_filtered_s1.3,5,744.0848731648667,744.0848731648667,0.9999999999999987,0.04615746188065029,0.04615746188065029,0.9999999999783351,0.0,4960.187717092754,0.06676714973226457,0.04471893361287826,0.0008595567358425609,0.05109831894958189,0.007479365469362821,0.046283196120004075,0.038803830650641254,True,False,False,False,old inverse baseline: interpolation from sparse/noisy observations
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,1,0.05,0.05,data_only_lowrank,data_only,False,physics_filtered_s1.3,7,1106.0576962525404,744.0848731648667,1.4864671170481782,0.046283196120004075,0.04615746188065029,1.0027240284285166,0.0,7373.339350937702,0.06798791596998419,0.04488939166950591,0.0010285510751643463,0.05109831894958189,0.007479365469362821,0.046283196120004075,0.038803830650641254,True,False,False,False,data-driven candidate without PDE residual selection
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,1,0.05,0.05,risky_sensor_overfit,risky,False,physics_filtered_s1.3,8,16557.66092978288,744.0848731648667,22.252382123234185,0.2045702923790914,0.04615746188065029,4.432009127876624,0.0,110383.9027274039,0.24351698586675416,0.20758140927296698,0.0373486718253491,0.05109831894958189,0.007479365469362821,0.046283196120004075,0.038803830650641254,True,False,False,False,fits observed points but injects high-frequency nonphysical structure
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,1,0.05,0.05,underfit_oversmooth,underfit,False,physics_filtered_s1.3,1,254.63100440535237,744.0848731648667,0.3422069357791305,0.03846068063921967,0.04615746188065029,0.8332494697787868,0.02886379762675809,1696.9822216673188,0.04032085205578136,0.03295222785563389,0.0009076936530328038,0.05109831894958189,0.007479365469362821,0.046283196120004075,0.038803830650641254,True,False,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,1,0.05,0.05,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,6,1028.1130073471488,744.0848731648667,1.381714700063992,0.045307964831681063,0.04615746188065029,0.9815956723931794,0.0004849826363021847,6853.705977875499,0.06586816457464642,0.04369489996428197,0.0009842202214451008,0.05109831894958189,0.007479365469362821,0.046283196120004075,0.038803830650641254,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,1,0.05,0.05,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,4,678.0319237568383,744.0848731648667,0.9112292807041193,0.04128610605749007,0.04615746188065029,0.8944622250536526,0.0040041216230304955,4519.813692623,0.055512690781016255,0.03895839418877494,0.0008773713463665834,0.05109831894958189,0.007479365469362821,0.046283196120004075,0.038803830650641254,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,1,0.05,0.05,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,3,496.7803299180296,744.0848731648667,0.6676393350197262,0.038803830650641254,0.04615746188065029,0.8406838042814385,0.0071342004538844225,3311.4517361813632,0.0495781330312905,0.03626658232188727,0.0008947130813620178,0.05109831894958189,0.007479365469362821,0.046283196120004075,0.038803830650641254,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,1,0.05,0.05,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,2,410.2107906614998,744.0848731648667,0.5512956995305144,0.03685716468439683,0.04615746188065029,0.7985093456590004,0.012598574211677958,2734.287564241954,0.04465101075973172,0.033615103414171295,0.0009165267352118171,0.05109831894958189,0.007479365469362821,0.046283196120004075,0.038803830650641254,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,2,0.05,0.05,baseline_linear,baseline,True,physics_filtered_s1.3,5,738.2737827383016,738.2737827383016,0.9999999999999987,0.04268139904008941,0.04268139904008941,0.9999999999765706,0.0,4921.461819959918,0.05263230225568561,0.050550332668040314,0.000986003586030333,0.049301312388321944,0.0074540679537207985,0.04245824300275243,0.03500417504903163,True,False,False,False,old inverse baseline: interpolation from sparse/noisy observations
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,2,0.05,0.05,data_only_lowrank,data_only,False,physics_filtered_s1.3,7,1106.3830205172328,738.2737827383016,1.4986080318518022,0.04245824300275243,0.04268139904008941,0.9947715856707943,0.0,7375.5226177173745,0.05513714887911198,0.05024240335541835,0.0011513925369260568,0.049301312388321944,0.0074540679537207985,0.04245824300275243,0.03500417504903163,True,False,False,False,data-driven candidate without PDE residual selection
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,2,0.05,0.05,risky_sensor_overfit,risky,False,physics_filtered_s1.3,8,16569.397381206538,738.2737827383016,22.443431919998066,0.20251740172040533,0.04268139904008941,4.744863248869647,0.0,110462.14954270062,0.21645380404094045,0.2590876979305245,0.037428279186487556,0.049301312388321944,0.0074540679537207985,0.04245824300275243,0.03500417504903163,True,False,False,False,fits observed points but injects high-frequency nonphysical structure
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,2,0.05,0.05,underfit_oversmooth,underfit,False,physics_filtered_s1.3,1,243.41111016179073,738.2737827383016,0.3297030395132874,0.03583110347570837,0.04268139904008941,0.83950161617743,0.02855375624724202,1622.1993673733969,0.03351989019032812,0.032524584405186005,0.0009552683176216566,0.049301312388321944,0.0074540679537207985,0.04245824300275243,0.03500417504903163,True,False,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,2,0.05,0.05,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,6,1024.026929943768,738.2737827383016,1.387055796760911,0.04141731900611877,0.04268139904008941,0.9703833505140329,0.0004783750507736776,6826.479901934551,0.05344348513847259,0.048759512399484777,0.00109632538878925,0.049301312388321944,0.0074540679537207985,0.04245824300275243,0.03500417504903163,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,2,0.05,0.05,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,4,659.675895250825,738.2737827383016,0.8935382925343044,0.03729443824452031,0.04268139904008941,0.8737866865286429,0.00394728874503965,4397.45462996476,0.04553894739790772,0.04255844282690844,0.0009457093282699574,0.049301312388321944,0.0074540679537207985,0.04245824300275243,0.03500417504903163,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,2,0.05,0.05,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,3,480.65775201162745,738.2737827383016,0.6510562385526388,0.03500417504903163,0.04268139904008941,0.8201271709798709,0.007031262106315945,3203.982295930036,0.04141306540586109,0.039140825175155346,0.0009470619691149524,0.049301312388321944,0.0074540679537207985,0.04245824300275243,0.03500417504903163,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,2,0.05,0.05,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,2,394.70830258719445,738.2737827383016,0.5346367591751628,0.03340605172379486,0.04268139904008941,0.7826840842690005,0.012451984420630407,2630.9522406505494,0.03753910293246689,0.03576210438818986,0.0009626487422003996,0.049301312388321944,0.0074540679537207985,0.04245824300275243,0.03500417504903163,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,3,0.05,0.05,baseline_linear,baseline,True,physics_filtered_s1.3,5,746.6052105642001,746.6052105642001,0.9999999999999987,0.05453740772205282,0.05453740772205282,0.999999999981664,0.0,4977.006493659411,0.0470544747424344,0.040765285311387414,0.0008885178491348771,0.04980110139336939,0.01038964256293571,0.0544610577369435,0.04407141517400779,True,False,False,False,old inverse baseline: interpolation from sparse/noisy observations
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,3,0.05,0.05,data_only_lowrank,data_only,False,physics_filtered_s1.3,7,1108.0812852370836,746.6052105642001,1.4841595927246733,0.0544610577369435,0.05453740772205282,0.9986000437260047,0.0,7386.84630645696,0.047964339997370056,0.041736490539062074,0.0010625123925359838,0.04980110139336939,0.01038964256293571,0.0544610577369435,0.04407141517400779,True,False,False,False,data-driven candidate without PDE residual selection
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,3,0.05,0.05,risky_sensor_overfit,risky,False,physics_filtered_s1.3,8,16580.20695915502,746.6052105642001,22.207462156104626,0.20453125999517122,0.05453740772205282,3.750293028847361,0.0,110534.23000053896,0.19193839544342117,0.2239682598390972,0.03725280036364745,0.04980110139336939,0.01038964256293571,0.0544610577369435,0.04407141517400779,True,False,False,False,fits observed points but injects high-frequency nonphysical structure
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,3,0.05,0.05,underfit_oversmooth,underfit,False,physics_filtered_s1.3,1,269.6708829127189,746.6052105642001,0.36119609011157544,0.04522670437528962,0.05453740772205282,0.829278586267906,0.03194737676976341,1797.2411178873383,0.028574954149093522,0.029968124822284233,0.0007919501299475158,0.04980110139336939,0.01038964256293571,0.0544610577369435,0.04407141517400779,True,False,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,3,0.05,0.05,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,6,1026.8881909805443,746.6052105642001,1.3754098905960441,0.05298770839880741,0.05453740772205282,0.971584653746013,0.0005091691411093525,6845.5564964956875,0.046718736184739845,0.04042388626710406,0.0009820906810634647,0.04980110139336939,0.01038964256293571,0.0544610577369435,0.04407141517400779,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,3,0.05,0.05,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,4,674.3129348589111,746.6052105642001,0.9031720182468864,0.04683671371651763,0.05453740772205282,0.8587997793067065,0.004262280945074049,4495.033636665647,0.040861530680112175,0.034892541953858866,0.0007654618815905536,0.04980110139336939,0.01038964256293571,0.0544610577369435,0.04407141517400779,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,3,0.05,0.05,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,3,505.2673300743927,746.6052105642001,0.6767530187641845,0.04407141517400779,0.05453740772205282,0.8080951591576825,0.007661780726068934,3368.042324513921,0.037188399015214535,0.03241050595047836,0.0007713987373029656,0.04980110139336939,0.01038964256293571,0.0544610577369435,0.04407141517400779,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,3,0.05,0.05,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,2,427.32309794265035,746.6052105642001,0.5723548294281621,0.042697872614628,0.05453740772205282,0.7829098301014354,0.013714908313931795,2848.375627014267,0.033371573444025714,0.030589116398953984,0.0007969262168815807,0.04980110139336939,0.01038964256293571,0.0544610577369435,0.04407141517400779,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,4,0.05,0.05,baseline_linear,baseline,True,physics_filtered_s1.3,5,715.9685442460253,715.9685442460253,0.9999999999999986,0.052879530822738934,0.052879530822738934,0.9999999999810891,0.0,4772.745698512871,0.056497118257382295,0.04912141738478484,0.0010808264562472286,0.05135450098969531,0.010216258038558773,0.05285783987179696,0.042641581833238185,True,False,False,False,old inverse baseline: interpolation from sparse/noisy observations
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,4,0.05,0.05,data_only_lowrank,data_only,False,physics_filtered_s1.3,7,1103.5601736347517,715.9685442460253,1.5413528743736795,0.05285783987179696,0.052879530822738934,0.9995898043798029,0.0,7356.691470983812,0.05715670691158596,0.043550938757418646,0.001262078136497044,0.05135450098969531,0.010216258038558773,0.05285783987179696,0.042641581833238185,True,False,False,False,data-driven candidate without PDE residual selection
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,4,0.05,0.05,risky_sensor_overfit,risky,False,physics_filtered_s1.3,8,16552.384477797426,715.9685442460253,23.118871088433703,0.207538913845849,0.052879530822738934,3.9247495318676244,0.0,110348.71524785878,0.23420034749040128,0.24499693773353223,0.03752506716850912,0.05135450098969531,0.010216258038558773,0.05285783987179696,0.042641581833238185,True,False,False,False,fits observed points but injects high-frequency nonphysical structure
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,4,0.05,0.05,underfit_oversmooth,underfit,False,physics_filtered_s1.3,1,260.1321211790129,715.9685442460253,0.36332898039948586,0.04296191296489765,0.052879530822738934,0.8124488303063949,0.03126466169061049,1733.639511275172,0.03481798724384262,0.035724393140775385,0.0009641207525825937,0.05135450098969531,0.010216258038558773,0.05285783987179696,0.042641581833238185,True,False,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,4,0.05,0.05,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,6,1024.9477957031472,715.9685442460253,1.4315542267048915,0.051463595687487824,0.052879530822738934,0.9732233793644882,0.0005152812089689398,6832.6065500622335,0.05542637849673187,0.04225383693770894,0.0011880168419966754,0.05135450098969531,0.010216258038558773,0.05285783987179696,0.042641581833238185,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,4,0.05,0.05,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,4,678.7399359017714,715.9685442460253,0.9480024525610135,0.045571524014262954,0.052879530822738934,0.8617989476148069,0.004305741033351983,4524.533413003346,0.04753196567534121,0.03675860012259204,0.000983619134694874,0.05135450098969531,0.010216258038558773,0.05285783987179696,0.042641581833238185,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,4,0.05,0.05,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,3,506.51291437467313,715.9685442460253,0.7074513516624852,0.042641581833238185,0.052879530822738934,0.8063910773976709,0.007678261643038162,3376.333106219558,0.043208426351437686,0.034127984485035755,0.0009771712982815472,0.05135450098969531,0.010216258038558773,0.05285783987179696,0.042641581833238185,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,4,0.05,0.05,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,2,422.63746821276936,715.9685442460253,0.5903017270931104,0.040913762669271186,0.052879530822738934,0.7737164462681652,0.013599313829536915,2817.1261147053547,0.03890396160686798,0.0320550106013719,0.0009848707288753222,0.05135450098969531,0.010216258038558773,0.05285783987179696,0.042641581833238185,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,5,0.05,0.05,baseline_linear,baseline,True,physics_filtered_s1.3,5,721.3833643507157,721.3833643507157,0.9999999999999986,0.05319811682369977,0.05319811682369977,0.9999999999812024,0.0,4808.850611720906,0.06959099747309302,0.04609729365971763,0.0008302923564311463,0.04994666340546644,0.009085201225668096,0.0531517723055679,0.0440665710798998,True,False,False,False,old inverse baseline: interpolation from sparse/noisy observations
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,5,0.05,0.05,data_only_lowrank,data_only,False,physics_filtered_s1.3,7,1101.8508527671868,721.3833643507157,1.5274137264849612,0.0531517723055679,0.05319811682369977,0.9991288315846858,0.0,7345.299926423739,0.0698087295288515,0.04753084998968677,0.0010032248950182223,0.04994666340546644,0.009085201225668096,0.0531517723055679,0.0440665710798998,True,False,False,False,data-driven candidate without PDE residual selection
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,5,0.05,0.05,risky_sensor_overfit,risky,False,physics_filtered_s1.3,8,16540.352964922342,721.3833643507157,22.928658716450354,0.20623284590030141,0.05319811682369977,3.876694481120203,0.0,110268.54380714086,0.22012098507185882,0.17161924617274743,0.03720352487795871,0.04994666340546644,0.009085201225668096,0.0531517723055679,0.0440665710798998,True,False,False,False,fits observed points but injects high-frequency nonphysical structure
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,5,0.05,0.05,underfit_oversmooth,underfit,False,physics_filtered_s1.3,1,264.1049238417245,721.3833643507157,0.3661089746357443,0.04376874389881958,0.05319811682369977,0.8227498737041354,0.030304996617318267,1760.1367895816506,0.04874702739574728,0.03348037964346353,0.0008474820438965137,0.04994666340546644,0.009085201225668096,0.0531517723055679,0.0440665710798998,True,False,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,5,0.05,0.05,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,6,1023.729197625913,721.3833643507157,1.4191194976437023,0.05196220118417479,0.05319811682369977,0.9767676806192669,0.0004949122551484897,6824.486568474069,0.06813259945221846,0.046336198379163744,0.0009467850124131376,0.04994666340546644,0.009085201225668096,0.0531517723055679,0.0440665710798998,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,5,0.05,0.05,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,4,675.4962093839828,721.3833643507157,0.9363900566129151,0.04693187589319934,0.05319811682369977,0.8822093467678722,0.00409853560490812,4502.9138605144435,0.05973518126430039,0.041161112382353336,0.0008058624701031868,0.04994666340546644,0.009085201225668096,0.0531517723055679,0.0440665710798998,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,5,0.05,0.05,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,3,500.15371282848025,721.3833643507157,0.6933258202850923,0.0440665710798998,0.05319811682369977,0.8283483271618327,0.007325286102267096,3333.945009518555,0.05476991668934659,0.0381970230146863,0.000822084080719331,0.04994666340546644,0.009085201225668096,0.0531517723055679,0.0440665710798998,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,5,0.05,0.05,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,2,419.41529879026183,721.3833643507157,0.5814041735877259,0.04204863257085176,0.05319811682369977,0.7904158094432521,0.013038548920978891,2795.6530119230983,0.051037974482461265,0.035349298381794916,0.000848516547944299,0.04994666340546644,0.009085201225668096,0.0531517723055679,0.0440665710798998,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,1,0.1,0.0,baseline_linear,baseline,True,physics_filtered_s1.3,7,158.71192598137108,158.71192598137108,0.9999999999999938,0.014525150855884152,0.014525150855884152,0.9999999999311538,0.0,1058.073050262241,0.011620145052165553,0.006818249676003518,0.0009304459707901905,0.0,0.0013187754551341,0.014000536217026028,0.012681760761891928,True,False,False,False,old inverse baseline: interpolation from sparse/noisy observations
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,1,0.1,0.0,data_only_lowrank,data_only,True,physics_filtered_s1.3,6,152.53982200742408,158.71192598137108,0.9611112779598402,0.014000536217026028,0.014525150855884152,0.9638823276241922,0.0,1016.9268660152552,0.009854284256285529,0.005057149159358967,0.0009306693003887861,0.0,0.0013187754551341,0.014000536217026028,0.012681760761891928,True,False,False,False,data-driven candidate without PDE residual selection
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,1,0.1,0.0,risky_sensor_overfit,risky,False,physics_filtered_s1.3,8,15910.563229671388,158.71192598137108,100.24806347280293,0.1990754962852496,0.014525150855884152,13.705571683677098,0.0,106070.27447600046,0.17117673992937266,0.23499350862525648,0.03499517786226206,0.0,0.0013187754551341,0.014000536217026028,0.012681760761891928,True,False,False,False,fits observed points but injects high-frequency nonphysical structure
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,1,0.1,0.0,underfit_oversmooth,underfit,False,physics_filtered_s1.3,3,116.87615455108474,158.71192598137108,0.7364043617289505,0.020457720237602246,0.014525150855884152,1.408434269576372,0.010601661617498457,779.0962098427203,0.01259390199416667,0.008821496714929091,0.0010128624748391285,0.0,0.0013187754551341,0.014000536217026028,0.012681760761891928,True,False,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
kdv,Korteweg-de Vries,u_t + u u_x + 0.0025 u_xxx = 0,1,0.1,0.0,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,5,144.19761046431339,158.71192598137108,0.908549307638279,0.013739547539483898,0.014525150855884152,0.9459142748229757,5.9564856966182994e-05,961.311906255997,0.009587376590579717,0.004776418497995854,0.0009354260490399254,0.0,0.0013187754551341,0.014000536217026028,0.012681760761891928,True,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
